0,000000	-1,851186
0,500000	-1,851568
1,000000	-1,627287
1,500000	-2,168514
2,000000	-1,898922
2,500000	-2,143583
3,000000	-2,872932
3,500000	-2,124233
4,000000	-2,094476
4,500000	-2,378563
5,000000	-2,572962
5,500000	-2,651650
6,000000	-1,783009
6,500000	-2,604512
7,000000	-3,287141
7,500000	-3,873351
8,000000	-3,826685
8,500000	-2,362667
9,000000	-2,175682
9,500000	-2,897716
10,000000	-2,639599
10,500000	-2,243174
11,000000	-2,564161
11,500000	-2,940459
12,000000	-2,859039
12,500000	-2,995336
13,000000	-3,379809
13,500000	-3,380476
14,000000	-2,862884
14,500000	-2,561259
15,000000	-3,077057
15,500000	-3,508066
16,000000	-2,736062
16,500000	-2,348407
17,000000	-3,348162
17,500000	-3,739743
18,000000	-1,998478
18,500000	-1,201984
19,000000	-2,060993
19,500000	-3,039710
20,000000	-2,674483
20,500000	-1,575909
21,000000	-1,902362
21,500000	-2,660748
22,000000	-2,228115
22,500000	-3,747327
23,000000	-1,672522
23,500000	-1,431582
24,000000	-2,419687
24,500000	-1,802811
25,000000	-1,438430
25,500000	-2,097138
26,000000	-2,248974
26,500000	-1,627755
27,000000	-2,396067
27,500000	-1,687396
28,000000	-2,061683
28,500000	-2,193047
29,000000	-1,911081
29,500000	-2,142155
30,000000	-2,216463
30,500000	-2,190523
31,000000	-2,322388
31,500000	-2,437766
32,000000	-2,497910
32,500000	-2,561111
33,000000	-2,673761
33,500000	-2,743730
34,000000	-2,974148
34,500000	-3,037390
35,000000	-3,108541
35,500000	-3,339240
36,000000	-3,385534
36,500000	-3,703719
37,000000	-3,773104
37,500000	-4,129200
38,000000	-4,241916
38,500000	-4,517143
39,000000	-4,727214
39,500000	-4,838056
40,000000	-5,153028
40,500000	-5,375561
41,000000	-5,739738
41,500000	-5,948032
42,000000	-6,174742
42,500000	-6,502603
43,000000	-6,784099
43,500000	-7,177224
44,000000	-7,545330
44,500000	-7,872183
45,000000	-8,308497
45,500000	-8,822779
46,000000	-9,279568
46,500000	-9,753065
47,000000	-10,225757
47,500000	-10,732653
48,000000	-11,240344
48,500000	-11,717537
49,000000	-12,213149
49,500000	-12,769977
50,000000	-13,376035
50,500000	-13,940786
51,000000	-14,488378
51,500000	-14,954116
52,000000	-15,457705
52,500000	-16,029241
53,000000	-16,610880
53,500000	-17,253144
54,000000	-17,663883
54,500000	-18,234543
55,000000	-18,924798
55,500000	-19,472561
56,000000	-19,850419
56,500000	-20,538811
57,000000	-20,849627
57,500000	-21,495568
58,000000	-21,908892
58,500000	-22,669224
59,000000	-23,301480
59,500000	-23,703220
60,000000	-24,433068
60,500000	-24,826225
61,000000	-25,576029
61,500000	-25,809549
62,000000	-26,525099
62,500000	-27,018385
63,000000	-27,508148
63,500000	-28,013311
64,000000	-28,943642
64,500000	-29,544653
65,000000	-30,154982
65,500000	-30,942681
66,000000	-31,407929
66,500000	-31,986955
67,000000	-32,715758
67,500000	-33,321641
68,000000	-33,828293
68,500000	-34,582700
69,000000	-35,513216
69,500000	-36,088918
70,000000	-36,701283
70,500000	-37,652344
71,000000	-38,401835
71,500000	-40,708186
72,000000	-37,498817
72,500000	-38,530504
73,000000	-40,767430
73,500000	-35,766581
74,000000	-49,372277
74,500000	-38,336656
75,000000	-45,870221
75,500000	-35,943022
76,000000	-37,025808
76,500000	-32,398041
77,000000	-35,426931
77,500000	-31,334523
78,000000	-31,388870
78,500000	-27,673594
79,000000	-28,314297
79,500000	-26,677044
80,000000	-26,749476
80,500000	-28,703281
81,000000	-29,705988
81,500000	-32,195079
82,000000	-34,696387
82,500000	-34,173356
83,000000	-31,653177
83,500000	-28,950675
84,000000	-26,648763
84,500000	-27,138704
85,000000	-29,792845
85,500000	-32,283090
86,000000	-33,115518
86,500000	-31,898822
87,000000	-30,832775
87,500000	-31,269282
88,000000	-33,233063
88,500000	-34,541268
89,000000	-31,920188
89,500000	-28,005655
90,000000	-24,285606
90,500000	-19,676293
91,000000	-18,142157
91,500000	-19,819250
92,000000	-19,499738
92,500000	-19,076535
93,000000	-20,644980
93,500000	-36,459998
94,000000	-19,496526
94,500000	-17,577823
95,000000	-14,296202
95,500000	-12,425501
96,000000	-17,801359
96,500000	-19,107828
97,000000	-15,366053
97,500000	-12,675472
98,000000	-14,210580
98,500000	-10,322643
99,000000	-7,606586
99,500000	-10,071560
100,000000	-15,608896
100,500000	-16,573594
101,000000	-15,914181
101,500000	-20,989782
102,000000	-12,635491
102,500000	-9,683198
103,000000	-9,214627
103,500000	-6,962548
104,000000	-5,330373
104,500000	-7,392855
105,000000	-16,025940
105,500000	-11,311814
106,000000	-10,978159
106,500000	-14,108874
107,000000	-13,083324
107,500000	-4,117551
108,000000	-2,537277
108,500000	-6,644910
109,000000	-11,013951
109,500000	-11,510411
110,000000	-5,024649
110,500000	-3,066824
111,000000	-2,713172
111,500000	-3,209228
112,000000	1,181960
112,500000	3,494158
113,000000	0,120543
113,500000	-4,343762
114,000000	-3,546673
114,500000	-3,834450
115,000000	-4,871444
115,500000	-0,738477
116,000000	2,942606
116,500000	1,577802
117,000000	-1,878803
117,500000	-4,527206
118,000000	3,105714
118,500000	5,984407
119,000000	4,576299
119,500000	2,046337
120,000000	-0,182182
