0,000000	-20,681896
0,500000	-20,181843
1,000000	-6,072343
1,500000	-11,579780
2,000000	-16,365967
2,500000	-19,283187
3,000000	-22,781828
3,500000	-25,783764
4,000000	-27,859556
4,500000	-30,218359
5,000000	-32,502196
5,500000	-34,097976
6,000000	-33,304379
6,500000	-36,322650
7,000000	-37,778908
7,500000	-41,605482
8,000000	-43,776978
8,500000	-47,803111
9,000000	-55,240234
9,500000	-58,803787
10,000000	-55,397920
10,500000	-54,297227
11,000000	-44,106109
11,500000	-44,727034
12,000000	-50,916601
12,500000	-44,886604
13,000000	-45,655534
13,500000	-48,775106
14,000000	-40,284410
14,500000	-41,324409
15,000000	-42,195053
15,500000	-39,337513
16,000000	-43,739680
16,500000	-37,008400
17,000000	-40,240647
17,500000	-40,111147
18,000000	-40,264931
18,500000	-37,272424
19,000000	-38,289821
19,500000	-38,175019
20,000000	-40,331148
20,500000	-35,467370
21,000000	-39,758882
21,500000	-35,837868
22,000000	-37,759947
22,500000	-36,062870
23,000000	-36,941555
23,500000	-39,372117
24,000000	-34,005900
24,500000	-36,524032
25,000000	-40,764257
25,500000	-35,846524
26,000000	-39,037399
26,500000	-38,784926
27,000000	-45,934978
27,500000	-44,801677
28,000000	-44,815170
28,500000	-42,787116
29,000000	-40,601914
29,500000	-42,149126
30,000000	-39,095007
30,500000	-39,619798
31,000000	-39,645301
31,500000	-40,478260
32,000000	-44,976093
32,500000	-45,735065
33,000000	-39,649591
33,500000	-36,923005
34,000000	-36,932653
34,500000	-38,092626
35,000000	-38,394504
35,500000	-36,969954
36,000000	-33,611365
36,500000	-32,875687
37,000000	-32,632834
37,500000	-32,946853
38,000000	-31,081274
38,500000	-30,155965
39,000000	-27,828952
39,500000	-28,598148
40,000000	-28,002549
40,500000	-26,110362
41,000000	-25,536074
41,500000	-25,208722
42,000000	-24,403581
42,500000	-23,415239
43,000000	-23,485160
43,500000	-22,401114
44,000000	-22,043298
44,500000	-20,797108
45,000000	-21,280593
45,500000	-19,993815
46,000000	-19,338569
46,500000	-19,256976
47,000000	-18,619442
47,500000	-18,606113
48,000000	-18,040419
48,500000	-17,591227
49,000000	-17,066875
49,500000	-16,711012
50,000000	-16,374087
50,500000	-16,066329
51,000000	-15,913086
51,500000	-15,622866
52,000000	-15,284030
52,500000	-15,105740
53,000000	-14,934118
53,500000	-14,817168
54,000000	-15,020955
54,500000	-14,204950
55,000000	-14,918958
55,500000	-13,745576
56,000000	-14,827968
56,500000	-12,978273
57,000000	-14,729413
57,500000	-12,888214
58,000000	-13,568111
58,500000	-14,341572
59,000000	-11,194997
59,500000	-14,322832
60,000000	-13,918942
60,500000	-11,205061
61,000000	-13,597780
61,500000	-15,928028
62,000000	-11,366084
62,500000	-10,402909
63,000000	-12,254059
63,500000	-15,580876
64,000000	-15,822309
64,500000	-13,202053
65,000000	-11,720402
65,500000	-11,179928
66,000000	-11,251303
66,500000	-11,517947
67,000000	-11,798888
67,500000	-12,009734
68,000000	-12,035985
68,500000	-11,913608
69,000000	-11,666073
69,500000	-11,450987
70,000000	-11,680734
70,500000	-12,663166
71,000000	-14,580811
71,500000	-16,810535
